id,pnu,dong,jibun,use,year,fl_up,fl_dn,score,grade,f_nbv,f_age,lon,lat
45445,4117310100100360013,비산동,36-13,제2종근린생활시설,2016.0,2.0,0.0,0.2439,A,0.389,10.0,126.952532,37.414139
520,4117110300106990003,박달동,699-3,공장,1983.0,1.0,0.0,0.2438,A,0.138,43.0,126.885169,37.40489
26116,4117310400109710015,호계동,971-15,창고시설,1988.0,1.0,0.0,0.2436,A,0.108,38.0,126.955742,37.367856
3149,4117110100113440000,안양동,1344,제2종근린생활시설,2006.0,3.0,1.0,0.2436,A,0.182,20.0,126.923215,37.418498
14974,4117110100105320009,안양동,532-9,업무시설,1974.0,3.0,1.0,0.2435,A,0.208,52.0,126.933107,37.385508
6672,4117310200114650037,관양동,1465-37,제2종근린생활시설,1992.0,4.0,1.0,0.2435,A,0.161,34.0,126.966358,37.404314
598,4117110200107600011,석수동,760-11,단독주택,1988.0,3.0,1.0,0.2432,A,0.031,38.0,126.896437,37.406943
3382,4117110300100680018,박달동,68-18,제2종근린생활시설,1989.0,4.0,1.0,0.2432,A,0.14,37.0,126.910387,37.402445
13790,4117110100105860001,안양동,586-1,제1종근린생활시설,1985.0,3.0,1.0,0.2431,A,0.047,41.0,126.922937,37.38626
20237,4117310300109240017,평촌동,924-17,단독주택,1993.0,3.0,1.0,0.2431,A,0.413,33.0,126.961771,37.382041
28629,4117110100106220130,안양동,622-130,제2종근린생활시설,2010.0,5.0,0.0,0.243,A,0.066,16.0,126.924596,37.396996
25865,4117310400106750002,호계동,675-2,제1종근린생활시설,1983.0,3.0,1.0,0.243,A,0.0,43.0,126.952382,37.368196
3615,4117110100108190008,안양동,819-8,자동차관련시설,2004.0,1.0,0.0,0.2426,A,0.043,22.0,126.915331,37.410657
11659,4117310200114350017,관양동,1435-17,제1종근린생활시설,1998.0,4.0,1.0,0.2424,A,0.083,28.0,126.966681,37.40584
38404,4117110300100680007,박달동,68-7,공동주택,2016.0,5.0,0.0,0.2423,A,0.154,10.0,126.909458,37.402281
5066,4117310200114900004,관양동,1490-4,제1종근린생활시설,1992.0,1.0,1.0,0.2422,A,0.132,34.0,126.97465,37.401535
12115,4117310100110380035,비산동,1038-35,제1종근린생활시설,1988.0,4.0,1.0,0.2422,A,0.061,38.0,126.950362,37.404213
8525,4117110100108170024,안양동,817-24,공동주택,2013.0,6.0,0.0,0.2422,A,0.021,13.0,126.913688,37.411787
10933,4117110100106950200,안양동,695-200,제2종근린생활시설,1986.0,4.0,1.0,0.2421,A,0.177,40.0,126.917903,37.399601
12120,4117310100110410000,비산동,1041,공동주택,2008.0,5.0,0.0,0.2418,A,0.056,18.0,126.950611,37.40483
2376,4117110200103180008,석수동,318-8,제2종근린생활시설,1990.0,5.0,1.0,0.2417,A,0.067,36.0,126.910126,37.411972
13407,4117110100105100025,안양동,510-25,숙박시설,1996.0,5.0,1.0,0.2417,A,0.15,30.0,126.931102,37.388247
8965,4117110200101030004,석수동,103-4,공동주택,1992.0,4.0,1.0,0.2417,A,0.208,34.0,126.908966,37.419824
12137,4117310100110370003,비산동,1037-3,제1종근린생활시설,1989.0,4.0,1.0,0.2416,A,0.075,37.0,126.951672,37.403415
10204,4117110100106740163,안양동,674-163,제2종근린생활시설,1989.0,6.0,1.0,0.2415,A,0.208,37.0,126.924183,37.398816
18080,4117110100106740259,안양동,674-259,제2종근린생활시설,1985.0,4.0,1.0,0.2413,A,0.122,41.0,126.922994,37.398175
28883,4117310200116950009,관양동,1695-9,단독주택,2012.0,4.0,0.0,0.2412,A,0.028,14.0,126.969762,37.40707
8298,4117110100106950191,안양동,695-191,공동주택,1987.0,2.0,1.0,0.2412,A,0.256,39.0,126.918164,37.400118
2769,4117110100108210072,안양동,821-72,단독주택,1990.0,5.0,1.0,0.2411,A,0.085,36.0,126.912596,37.408164
13424,4117310400108990000,호계동,899,제2종근린생활시설,2011.0,3.0,0.0,0.2411,A,0.071,15.0,126.942143,37.384909
6021,4117310200114670008,관양동,1467-8,제2종근린생활시설,1998.0,5.0,1.0,0.241,A,0.055,28.0,126.968491,37.403765
13703,4117310100105800014,비산동,580-14,제2종근린생활시설,1987.0,2.0,1.0,0.241,A,0.045,39.0,126.942,37.393025
2414,4117110100108360005,안양동,836-5,제1종근린생활시설,1991.0,5.0,1.0,0.241,A,0.147,35.0,126.913865,37.407432
22040,4117310300109200001,평촌동,920-1,단독주택,1996.0,3.0,1.0,0.2409,A,0.211,30.0,126.962753,37.383468
10163,4117110100106270018,안양동,627-18,제2종근린생활시설,1991.0,3.0,1.0,0.2409,A,0.07,35.0,126.923072,37.394775
27288,4117310400111000001,호계동,1100-1,단독주택,2006.0,4.0,0.0,0.2408,A,0.103,20.0,126.962031,37.377103
6308,4117110100113610015,안양동,1361-15,제2종근린생활시설,2006.0,3.0,1.0,0.2408,A,0.222,20.0,126.930335,37.419163
36525,4117310200114490004,관양동,1449-4,공동주택,2016.0,8.0,0.0,0.2408,A,0.033,10.0,126.961677,37.402326
5734,4117310200114450010,관양동,1445-10,제1종근린생활시설,1992.0,1.0,1.0,0.2408,A,0.042,34.0,126.959718,37.402579
23621,4117310200115110010,관양동,1511-10,업무시설,2003.0,9.0,3.0,0.2408,A,0.1,23.0,126.978217,37.399523
22986,4117110100105640001,안양동,564-1,노유자시설,2006.0,4.0,0.0,0.2405,A,0.034,20.0,126.930694,37.383574
26269,4117310400109710013,호계동,971-13,제2종근린생활시설,1980.0,4.0,1.0,0.2405,A,0.143,46.0,126.95535,37.367769
14690,4117110100101920000,안양동,192,제2종근린생활시설,1985.0,3.0,1.0,0.2404,A,0.088,41.0,126.935099,37.391955
44247,4117110100106890023,안양동,689-23,공동주택,2015.0,5.0,0.0,0.2401,A,0.118,11.0,126.919993,37.402832
24213,4117310400110450008,호계동,1045-8,제2종근린생활시설,1997.0,5.0,2.0,0.2401,A,0.45,29.0,126.953109,37.390831
3240,4117110300100200025,박달동,20-25,제2종근린생활시설,1984.0,4.0,1.0,0.2401,A,0.186,42.0,126.910067,37.403562
33094,4117310200114840008,관양동,1484-8,공동주택,2014.0,5.0,0.0,0.2399,A,0.057,12.0,126.973373,37.401607
51249,4117110300107770007,박달동,777-7,공동주택,2017.0,4.0,0.0,0.2399,A,0.135,9.0,126.884815,37.405101
11733,4117310200114460005,관양동,1446-5,제1종근린생활시설,1981.0,2.0,0.0,0.2399,A,0.133,45.0,126.960617,37.403392
2408,4117110100108170021,안양동,817-21,단독주택,1972.0,3.0,1.0,0.2399,A,0.024,54.0,126.913575,37.412311
37161,4117310200113920023,관양동,1392-23,공동주택,2016.0,5.0,0.0,0.2398,A,0.055,10.0,126.954923,37.406367
5104,4117110100108350006,안양동,835-6,제2종근린생활시설,1982.0,4.0,1.0,0.2397,A,0.143,44.0,126.913913,37.406706
10338,4117310200114600004,관양동,1460-4,단독주택,2000.0,4.0,0.0,0.2397,A,0.162,26.0,126.965444,37.403737
22102,4117310100100410002,비산동,41-2,제2종근린생활시설,2011.0,2.0,0.0,0.2397,A,0.467,15.0,126.951408,37.413906
21784,4117310300109030002,평촌동,903-2,제1종근린생활시설,1996.0,3.0,1.0,0.2394,A,0.407,30.0,126.960922,37.384483
43847,4117110100104260015,안양동,426-15,공동주택,2016.0,7.0,1.0,0.2394,A,0.033,10.0,126.929467,37.392135
780,4117110200107800013,석수동,780-13,제2종근린생활시설,1989.0,3.0,1.0,0.2393,A,0.085,37.0,126.898238,37.405994
18116,4117110100106740045,안양동,674-45,제2종근린생활시설,1981.0,3.0,1.0,0.2392,A,0.078,45.0,126.921022,37.399677
28350,4117110200108140000,석수동,814,운동시설,2009.0,3.0,1.0,0.2391,A,0.333,17.0,126.920717,37.419345
12451,4117310200114740038,관양동,1474-38,제1종근린생활시설,1992.0,4.0,1.0,0.2388,A,0.123,34.0,126.971377,37.404301
18622,4117310400109310000,호계동,931,제2종근린생활시설,1999.0,2.0,1.0,0.2388,A,0.0,27.0,126.950482,37.380502
12121,4117310100110380000,비산동,1038,제1종근린생활시설,1986.0,2.0,1.0,0.2387,A,0.06,40.0,126.950447,37.40461
45179,4117110100113610013,안양동,1361-13,공동주택,2016.0,4.0,0.0,0.2385,A,0.111,10.0,126.929993,37.419417
44241,4117110100105710002,안양동,571-2,공동주택,2014.0,5.0,0.0,0.2383,A,0.068,12.0,126.931692,37.383702
24987,4117310300109240016,평촌동,924-16,단독주택,1994.0,3.0,0.0,0.238,A,0.388,32.0,126.961873,37.382108
25996,4117310400106500012,호계동,650-12,단독주택,1989.0,4.0,1.0,0.2379,A,0.0,37.0,126.952658,37.36715
45441,4117310200114560026,관양동,1456-26,공동주택,2016.0,5.0,0.0,0.2372,A,0.067,10.0,126.963998,37.402885
5109,4117110200102900011,석수동,290-11,단독주택,1992.0,4.0,1.0,0.2372,A,0.085,34.0,126.907277,37.411868
21389,4117310200115890002,관양동,1589-2,제1종근린생활시설,1993.0,1.0,1.0,0.2372,A,0.0,33.0,126.954698,37.394516
15686,4117110100105480007,안양동,548-7,제2종근린생활시설,1988.0,4.0,1.0,0.2372,A,0.071,38.0,126.932253,37.384902
27596,4117310200115040004,관양동,1504-4,제2종근린생활시설,1983.0,5.0,1.0,0.2371,A,0.216,43.0,126.976429,37.398698
43853,4117110100104730011,안양동,473-11,공동주택,2014.0,5.0,0.0,0.2371,A,0.048,12.0,126.926405,37.390605
45207,4117110100110880068,안양동,1088-68,공동주택,2015.0,4.0,1.0,0.2371,A,0.182,11.0,126.901727,37.382949
3505,4117110300100740018,박달동,74-18,제1종근린생활시설,1991.0,4.0,1.0,0.2369,A,0.13,35.0,126.911634,37.402775
3389,4117110300100680033,박달동,68-33,제1종근린생활시설,1984.0,4.0,1.0,0.2369,A,0.093,42.0,126.911692,37.402449
16353,4117110100104350004,안양동,435-4,제1종근린생활시설,1985.0,4.0,1.0,0.2369,A,0.091,41.0,126.930814,37.391199
2693,4117110300100680101,박달동,68-101,제1종근린생활시설,1991.0,4.0,1.0,0.2369,A,0.154,35.0,126.912721,37.401982
16758,4117110100107070095,안양동,707-95,제1종근린생활시설,1985.0,3.0,1.0,0.2368,A,0.087,41.0,126.921106,37.394419
51201,4117110300100730028,박달동,73-28,단독주택,2017.0,4.0,0.0,0.2368,A,0.079,9.0,126.912361,37.403187
42853,4117110200102710006,석수동,271-6,단독주택,2016.0,4.0,0.0,0.2365,A,0.042,10.0,126.911047,37.413841
28713,4117110100101950037,안양동,195-37,제2종근린생활시설,1992.0,4.0,1.0,0.2365,A,0.1,34.0,126.93549,37.388621
13137,4117110100106050004,안양동,605-4,제1종근린생활시설,1991.0,4.0,1.0,0.2364,A,0.053,35.0,126.929536,37.381658
44173,4117110100105100024,안양동,510-24,공동주택,2016.0,6.0,0.0,0.2362,A,0.154,10.0,126.930954,37.388326
44807,4117110100109080129,안양동,908-129,공동주택,2016.0,5.0,0.0,0.2362,A,0.067,10.0,126.91147,37.399502
44510,4117110100108320017,안양동,832-17,공동주택,2016.0,5.0,0.0,0.236,A,0.148,10.0,126.914695,37.403753
46721,4117110100108370014,안양동,837-14,공동주택,2017.0,5.0,0.0,0.2359,A,0.095,9.0,126.91472,37.406082
24565,4117310300100930006,평촌동,93-6,제1종근린생활시설,1976.0,2.0,0.0,0.2358,A,0.148,50.0,126.975491,37.39381
44176,4117110100105170041,안양동,517-41,공동주택,2015.0,6.0,0.0,0.2358,A,0.057,11.0,126.931943,37.387884
9678,4117110100106220119,안양동,622-119,제1종근린생활시설,1976.0,3.0,1.0,0.2358,A,0.072,50.0,126.924409,37.39642
11935,4117310200114050015,관양동,1405-15,제1종근린생활시설,1985.0,3.0,1.0,0.2357,A,0.099,41.0,126.959207,37.404787
44179,4117110100104940013,안양동,494-13,공동주택,2014.0,5.0,0.0,0.2353,A,0.093,12.0,126.928526,37.386659
6387,4117310200114030000,관양동,1403,제2종근린생활시설,1984.0,4.0,1.0,0.2351,A,0.094,42.0,126.957754,37.404927
38472,4117110300100680102,박달동,68-102,단독주택,2015.0,4.0,0.0,0.235,A,0.151,11.0,126.912525,37.401855
36497,4117310200115060014,관양동,1506-14,제1종근린생활시설,2015.0,2.0,0.0,0.235,A,0.206,11.0,126.97767,37.398803
2656,4117110300100850001,박달동,85-1,제1종근린생활시설,1990.0,4.0,1.0,0.2348,A,0.104,36.0,126.90812,37.40242
27534,4117110300106170020,박달동,617-20,공장,1999.0,1.0,0.0,0.2348,A,0.1,27.0,126.889726,37.404734
15726,4117110100105040021,안양동,504-21,제2종근린생활시설,1989.0,4.0,1.0,0.2347,A,0.125,37.0,126.930578,37.387378
2837,4117110200102900021,석수동,290-21,공동주택,2012.0,5.0,0.0,0.2347,A,0.088,14.0,126.90704,37.412073
2054,4117110100108570003,안양동,857-3,제1종근린생활시설,1990.0,5.0,1.0,0.2347,A,0.103,36.0,126.914208,37.408599
11951,4117310200114000001,관양동,1400-1,제1종근린생활시설,1991.0,4.0,1.0,0.2346,A,0.055,35.0,126.956414,37.404236
2464,4117110300101020007,박달동,102-7,제1종근린생활시설,1989.0,4.0,1.0,0.2344,A,0.076,37.0,126.907985,37.403301
27953,4117310200113870000,관양동,1387,제2종근린생활시설,1991.0,5.0,1.0,0.2343,A,0.086,35.0,126.954777,37.404339
21725,4117310300109280001,평촌동,928-1,단독주택,1997.0,3.0,1.0,0.2342,A,0.185,29.0,126.963793,37.383171
645,4117110200107530006,석수동,753-6,제1종근린생활시설,1988.0,4.0,1.0,0.2339,A,0.115,38.0,126.897335,37.407564
28200,4117310200113970011,관양동,1397-11,제2종근린생활시설,2004.0,5.0,0.0,0.2338,A,0.07,22.0,126.957215,37.40511
11012,4117310200114650011,관양동,1465-11,단독주택,1996.0,2.0,1.0,0.2338,A,0.167,30.0,126.966747,37.404178
8531,4117110300100570010,박달동,57-10,단독주택,1997.0,3.0,1.0,0.2337,A,0.214,29.0,126.910355,37.404831
21118,4117310400110470002,호계동,1047-2,제2종근린생활시설,1998.0,6.0,2.0,0.2333,A,0.476,28.0,126.954164,37.39074
11692,4117310200113860002,관양동,1386-2,제1종근린생활시설,1997.0,3.0,1.0,0.2333,A,0.056,29.0,126.955831,37.403757
51543,4117110100107110025,안양동,711-25,공동주택,2018.0,5.0,0.0,0.2332,A,0.074,8.0,126.918179,37.397357
8635,4117110100108340072,안양동,834-72,공동주택,2002.0,4.0,1.0,0.2331,A,0.085,24.0,126.914406,37.406082
51240,4117110200102710042,석수동,271-42,공동주택,2017.0,5.0,0.0,0.2329,A,0.065,9.0,126.910657,37.413833
22395,4117110100101970009,안양동,197-9,공장,2005.0,3.0,0.0,0.2329,A,0.062,21.0,126.938685,37.388528
19567,4117310300109040002,평촌동,904-2,단독주택,1994.0,3.0,1.0,0.2328,A,0.273,32.0,126.961176,37.384128
2972,4117110300100520015,박달동,52-15,노유자시설,1997.0,4.0,1.0,0.2325,A,0.112,29.0,126.910478,37.40629
24960,4117310400109370007,호계동,937-7,제1종근린생활시설,1989.0,1.0,1.0,0.2325,A,0.047,37.0,126.954165,37.378538
48007,4117110100108890016,안양동,889-16,공동주택,2017.0,5.0,0.0,0.2325,A,0.061,9.0,126.913431,37.398394
8399,4117310100110210011,비산동,1021-11,단독주택,1997.0,3.0,0.0,0.2325,A,0.072,29.0,126.947615,37.407179
3337,4117110200101040159,석수동,104-159,제2종근린생활시설,2006.0,2.0,0.0,0.2324,A,0.231,20.0,126.90926,37.419433
18114,4117110100107620010,안양동,762-10,제2종근린생활시설,1993.0,4.0,1.0,0.2324,A,0.043,33.0,126.910372,37.392606
22398,4117110100105340013,안양동,534-13,의료시설,2004.0,5.0,1.0,0.2323,A,0.056,22.0,126.934088,37.384191
28607,4117310100103670002,비산동,367-2,제2종근린생활시설,2003.0,4.0,0.0,0.2321,A,0.0,23.0,126.946038,37.400011
2538,4117110100106680015,안양동,668-15,제1종근린생활시설,1978.0,3.0,1.0,0.2319,A,0.119,48.0,126.921146,37.401643
44502,4117110100108210016,안양동,821-16,공동주택,2016.0,5.0,0.0,0.2319,A,0.073,10.0,126.912234,37.407444
28742,4117310200109450003,관양동,945-3,제2종근린생활시설,1987.0,1.0,0.0,0.2318,A,0.0,39.0,126.970801,37.392124
10392,4117110100106130011,안양동,613-11,제1종근린생활시설,1990.0,4.0,1.0,0.2318,A,0.062,36.0,126.923889,37.393286
18652,4117110100103980001,안양동,398-1,제1종근린생활시설,1985.0,2.0,0.0,0.2317,A,0.023,41.0,126.929806,37.381056
12452,4117310200114720021,관양동,1472-21,제2종근린생활시설,1989.0,5.0,1.0,0.2315,A,0.014,37.0,126.969568,37.404027
18289,4117310400109850021,호계동,985-21,제1종근린생활시설,1991.0,4.0,1.0,0.2314,A,0.035,35.0,126.95761,37.375192
2432,4117110100108570049,안양동,857-49,제1종근린생활시설,1989.0,4.0,1.0,0.2314,A,0.158,37.0,126.913877,37.408327
44178,4117110100104940009,안양동,494-9,공동주택,2016.0,5.0,0.0,0.2313,A,0.068,10.0,126.928684,37.386924
14350,4117110100102120016,안양동,212-16,제1종근린생활시설,1990.0,5.0,1.0,0.2311,A,0.0,36.0,126.934135,37.389754
25223,4117310200114960023,관양동,1496-23,제1종근린생활시설,1989.0,3.0,1.0,0.2311,A,0.146,37.0,126.974962,37.399907
14335,4117110100102120034,안양동,212-34,제1종근린생활시설,1991.0,5.0,1.0,0.2311,A,0.05,35.0,126.934298,37.389292
6705,4117310200114570011,관양동,1457-11,제1종근린생활시설,1988.0,5.0,1.0,0.2311,A,0.091,38.0,126.964476,37.403614
5533,4117110100108730171,안양동,873-171,단독주택,1987.0,2.0,1.0,0.231,A,0.24,39.0,126.91736,37.400618
10156,4117110100106270011,안양동,627-11,단독주택,1991.0,3.0,1.0,0.231,A,0.076,35.0,126.923418,37.394351
27623,4117310400108970005,호계동,897-5,공장,2010.0,5.0,0.0,0.2309,A,0.25,16.0,126.943394,37.388605
10057,4117310200114200008,관양동,1420-8,공동주택,1998.0,4.0,1.0,0.2305,A,0.119,28.0,126.960834,37.404785
3381,4117110100109000039,안양동,900-39,제1종근린생활시설,1984.0,4.0,1.0,0.2304,A,0.159,42.0,126.913319,37.402466
3154,4117110100100420005,안양동,42-5,제2종근린생활시설,1993.0,8.0,1.0,0.2304,A,0.083,33.0,126.917477,37.41512
6671,4117310200114650001,관양동,1465-1,제2종근린생활시설,1988.0,5.0,1.0,0.2304,A,0.167,38.0,126.966514,37.404329
3506,4117110300100740007,박달동,74-7,제1종근린생활시설,1990.0,4.0,1.0,0.2303,A,0.104,36.0,126.911395,37.402775
26385,4117310400109270002,호계동,927-2,제2종근린생활시설,1984.0,4.0,1.0,0.2302,A,0.039,42.0,126.951391,37.382151
6313,4117110200108500000,석수동,850,제2종근린생활시설,2006.0,3.0,1.0,0.2301,A,0.111,20.0,126.930739,37.419277
14070,4117310100104200000,비산동,420,제1종근린생활시설,1979.0,3.0,1.0,0.2301,A,0.048,47.0,126.939781,37.396621
8302,4117110100108730273,안양동,873-273,공동주택,1997.0,4.0,1.0,0.2299,A,0.286,29.0,126.917764,37.400438
27598,4117310200115050017,관양동,1505-17,업무시설,2008.0,11.0,4.0,0.2299,A,0.116,18.0,126.978073,37.400117
6314,4117110200108500005,석수동,850-5,제2종근린생활시설,2005.0,3.0,1.0,0.2295,A,0.308,21.0,126.931452,37.418616
9943,4117110100106270125,안양동,627-125,제1종근린생활시설,1993.0,4.0,1.0,0.2295,A,0.075,33.0,126.923077,37.394364
27622,4117310400108970010,호계동,897-10,제2종근린생활시설,2009.0,3.0,0.0,0.2295,A,0.227,17.0,126.943372,37.388422
11309,4117310400109210001,호계동,921-1,자동차관련시설,1994.0,3.0,1.0,0.2294,A,0.214,32.0,126.947359,37.383549
36537,4117310100110440002,비산동,1044-2,공동주택,2016.0,5.0,0.0,0.2294,A,0.011,10.0,126.951589,37.40645
26831,4117310400107060003,호계동,706-3,제2종근린생활시설,2006.0,1.0,0.0,0.2294,A,0.057,20.0,126.954267,37.367773
10670,4117110100107110399,안양동,711-399,제1종근린생활시설,1995.0,3.0,1.0,0.2292,A,0.077,31.0,126.917864,37.39655
3447,4117110100108730078,안양동,873-78,단독주택,2004.0,4.0,0.0,0.2291,A,0.259,22.0,126.917677,37.401313
12610,4117310200114420005,관양동,1442-5,제2종근린생활시설,2006.0,3.0,0.0,0.2291,A,0.087,20.0,126.956706,37.4026
3452,4117110100108730117,안양동,873-117,단독주택,1983.0,3.0,1.0,0.2291,A,0.2,43.0,126.916948,37.400972
23530,4117310300100340000,평촌동,34,제1종근린생활시설,2000.0,2.0,1.0,0.2289,A,0.0,26.0,126.978521,37.393468
19785,4117110100105330022,안양동,533-22,공동주택,2006.0,19.0,4.0,0.2289,A,0.154,20.0,126.934243,37.3855
38457,4117110300100940075,박달동,94-75,공동주택,2015.0,5.0,0.0,0.2288,A,0.124,11.0,126.909576,37.401716
26294,4117310400107050006,호계동,705-6,제1종근린생활시설,1980.0,4.0,1.0,0.2285,A,0.093,46.0,126.954248,37.36808
8285,4117110100108730059,안양동,873-59,공동주택,1997.0,4.0,1.0,0.2285,A,0.136,29.0,126.916947,37.401648
2956,4117110300100220011,박달동,22-11,제1종근린생활시설,1989.0,3.0,1.0,0.2285,A,0.218,37.0,126.909597,37.405214
10234,4117110200102630005,석수동,263-5,공동주택,2013.0,3.0,0.0,0.2284,A,0.133,13.0,126.907855,37.418392
48005,4117110100106220015,안양동,622-15,공동주택,2014.0,8.0,1.0,0.2284,A,0.195,12.0,126.924571,37.398082
24159,4117310300100810004,평촌동,81-4,공장,1979.0,2.0,0.0,0.2282,A,0.143,47.0,126.975381,37.396205
8618,4117110100106950180,안양동,695-180,공동주택,2003.0,4.0,0.0,0.228,A,0.275,23.0,126.917941,37.400299
